3-gram,frequency
ghy,2.8751104195771075e-07
sya,2.8731229271074254e-07
idf,2.8722411858438974e-07
wnb,2.867189046712332e-07
jez,2.864915584103127e-07
aav,2.864853623906231e-07
uyg,2.8643770070070264e-07
ppb,2.861460111583896e-07
opw,2.8606022011653285e-07
suu,2.8582000519933387e-07
jth,2.858123793289466e-07
lcd,2.8579426788677683e-07
ygy,2.8565747883670517e-07
mke,2.8558741615252215e-07
udb,2.8499927089890405e-07
fsr,2.8469757240170774e-07
pdi,2.846494340948881e-07
brd,2.843825286313337e-07
frs,2.841933117223496e-07
cpp,2.8374767492159357e-07
lno,2.8356084109710546e-07
muo,2.833220560306041e-07
nyp,2.8323054558595685e-07
sgs,2.8276155455713984e-07
dpr,2.8258186998613983e-07
xad,2.8216721328383205e-07
eix,2.821481486078639e-07
msm,2.8167725111145005e-07
zva,2.816405516102113e-07
woc,2.809103745206303e-07
kgs,2.807426053721104e-07
ijn,2.805653038856064e-07
irh,2.804671208043703e-07
hiq,2.802669417067045e-07
tqm,2.8019258947042864e-07
icb,2.8016494569027476e-07
nzw,2.8008249096671244e-07
usz,2.8005818350485303e-07
gsp,2.799123387336965e-07
cpc,2.798565745564896e-07
jek,2.797903248075002e-07
cls,2.796449566532429e-07
spf,2.7960825715200417e-07
vyw,2.786292860410385e-07
uyv,2.7854444823298016e-07
xoc,2.783371198818263e-07
lju,2.781741169022984e-07
nph,2.7783571890386334e-07
heh,2.771946691744335e-07
nlv,2.77088383605911e-07
smc,2.7695540749103297e-07
ylp,2.7635487019803556e-07
mij,2.7629672293633264e-07
ycu,2.7611751498223184e-07
pwe,2.7601075279681006e-07
uik,2.758820662340249e-07
kfe,2.757152503193034e-07
agc,2.7558656375651823e-07
cbd,2.7538829112644923e-07
koy,2.753625538138922e-07
kjv,2.751800095414969e-07
gze,2.7490452497375686e-07
ipf,2.7435021951998227e-07
kpe,2.7413812499983633e-07
gii,2.732053857280935e-07
wss,2.7316963946065317e-07
nhc,2.729089300167884e-07
ikr,2.72574344953547e-07
eok,2.7205721561791035e-07
cpl,2.720519728320191e-07
gdi,2.718965957228785e-07
lwr,2.7184607433156283e-07
rir,2.712021649007378e-07
fme,2.7029754602604803e-07
cpt,2.6985333907598964e-07
ajj,2.6951112814236093e-07
nff,2.6940007640484636e-07
cft,2.691998973071805e-07
wik,2.690311749248622e-07
wlb,2.6885959284114865e-07
jof,2.6881145453432905e-07
dlc,2.685984067803847e-07
mtv,2.685645669805412e-07
aua,2.6819328241606106e-07
fek,2.6813418192055973e-07
syi,2.6812893913466847e-07
bcc,2.679687958565358e-07
efd,2.6732536304261e-07
lkb,2.6707037300153567e-07
fgo,2.669717133034004e-07
quu,2.6687543668976114e-07
rkg,2.668411202730184e-07
peq,2.664498177987717e-07
fsk,2.6629015113753825e-07
lnf,2.6627775909815894e-07
nmp,2.6620531332947987e-07
yay,2.659193431899573e-07
ecm,2.6577826458779284e-07
kui,2.656791282727583e-07
okf,2.6493369944240277e-07
osz,2.648798417327927e-07
qia,2.6473161387714014e-07
tzw,2.6466584074504997e-07
hoz,2.644580357769969e-07
hve,2.6439416911250353e-07
evd,2.639604477342276e-07
vyn,2.6385225569810825e-07
wmo,2.633441820835564e-07
myx,2.633298835765803e-07
rmb,2.632154955207713e-07
sfs,2.6314161990139463e-07
ksl,2.6309062189317976e-07
cuy,2.626344995206412e-07
auj,2.620854368527579e-07
iaw,2.620821005344634e-07
ptm,2.6183950253276844e-07
iyo,2.616979473137048e-07
ifc,2.6107739211094074e-07
hci,2.6107691549404153e-07
qad,2.6090056724133594e-07
hwy,2.6070038814367016e-07
rsz,2.6069705182537574e-07
crp,2.605712249639858e-07
idc,2.6040345581546584e-07
dhs,2.603743821846144e-07
ecj,2.5996925782029076e-07
omc,2.5987917722634113e-07
afp,2.598567762320785e-07
wnd,2.598510568292881e-07
nuj,2.5980434837316606e-07
kmu,2.593324976429538e-07
mre,2.5922478222373364e-07
nzb,2.5921667973644717e-07
wlt,2.5907178819908904e-07
hva,2.586128061251553e-07
hhs,2.5851795936221365e-07
gch,2.579793822661128e-07
zne,2.57317361393118e-07
uzn,2.57317361393118e-07
oxh,2.570719036900278e-07
uzy,2.570533156309588e-07
ukk,2.5568304204574644e-07
zug,2.5544806991443873e-07
cyo,2.5537181121056603e-07
rcm,2.549152122211283e-07
ajn,2.543642430856481e-07
rgn,2.542608172185208e-07
dto,2.5319224213050473e-07
psl,2.5288959039951e-07
gnr,2.5265318841750466e-07
udc,2.5234195758232425e-07
grm,2.51986877992417e-07
udf,2.519630471474568e-07
pds,2.5158080039429497e-07
hbs,2.515626889521252e-07
ckj,2.5105938150656546e-07
cga,2.5076006609386515e-07
jpe,2.5066045316193147e-07
iue,2.5043691983620464e-07
ghq,2.4992884622165286e-07
yup,2.4958663528802415e-07
myk,2.493049547005944e-07
gok,2.49262059179666e-07
kuf,2.4918627709269253e-07
uoq,2.488045069564299e-07
rcp,2.4879688108604263e-07
kde,2.4828928408839006e-07
chp,2.4816631692839534e-07
saz,2.479446900702653e-07
diq,2.478541328594165e-07
azr,2.478326850989523e-07
gtu,2.4782601246236347e-07
aod,2.4782219952716984e-07
otf,2.471587488034774e-07
hpv,2.4678365130380367e-07
wlo,2.4623935480491233e-07
aok,2.4608445431267094e-07
jhe,2.4604108217484333e-07
xyr,2.459371796908168e-07
iak,2.4592192795004224e-07
olq,2.456655080582703e-07
bfi,2.456526394019918e-07
taq,2.4550250507874246e-07
hfe,2.4544435781703955e-07
yoo,2.453976493609175e-07
bcg,2.451993767308485e-07
mwi,2.449949080810899e-07
ypu,2.447871031130368e-07
bnt,2.440440573671773e-07
nyc,2.439439678183444e-07
ivf,2.4384387826951146e-07
ptt,2.4319901560488807e-07
csp,2.42837263378392e-07
fcp,2.4268569920444503e-07
oif,2.4246359572941584e-07
geu,2.424469141379437e-07
uun,2.419397937571903e-07
tyb,2.4157947138139184e-07
ysr,2.4107235100063843e-07
fms,2.4101658682343157e-07
dyw,2.404985042539965e-07
tgf,2.403893589840787e-07
zav,2.4021777690036515e-07
mbf,2.397497391053465e-07
cyg,2.3974497293635446e-07
hbv,2.397025540323253e-07
bls,2.396491729396144e-07
nzu,2.393627261831926e-07
wfi,2.391082127590175e-07
afm,2.3894806948088484e-07
eyg,2.38918042616235e-07
liw,2.3860442869655855e-07
mcq,2.3847335904927736e-07
koa,2.3812066254386618e-07
xhu,2.3811970931006779e-07
nmd,2.380987381665028e-07
tuu,2.380448804568927e-07
cnc,2.378671023534895e-07
ylm,2.3786281280139666e-07
kbp,2.3776987250605182e-07
rji,2.3739048545428518e-07
mcv,2.3724893023522152e-07
afc,2.370697222811207e-07
koj,2.3580239794613646e-07
kte,2.3567228153265366e-07
rsq,2.35575051685216e-07
cbt,2.3536867656786053e-07
pdp,2.3529146463018942e-07
psd,2.3508461289593477e-07
pfc,2.3431535322061902e-07
xsl,2.3428294327147312e-07
snp,2.3380870945676485e-07
ouw,2.3319149057229526e-07
npt,2.3313667962888676e-07
mln,2.330971204262528e-07
ygl,2.3295604182408833e-07
csm,2.3260811148766918e-07
aeb,2.3258475725960817e-07
mds,2.3227400304132697e-07
ccs,2.3209527170412535e-07
pml,2.3133363789919687e-07
cdi,2.3131647969082554e-07
imk,2.31170634919669e-07
ryz,2.3096664288680957e-07
jpn,2.3081317224526578e-07
teq,2.3056628469147794e-07
wsd,2.3028222101955217e-07
smr,2.300839483894832e-07
pdo,2.299328608324354e-07
icz,2.299300011310402e-07
pni,2.2990235735088635e-07
rzy,2.2928227876502155e-07
gyz,2.2927036334254143e-07
yrg,2.2927036334254143e-07
daq,2.2907018424487564e-07
tnt,2.2897009469604272e-07
zoh,2.2891099420054139e-07
hrd,2.2863693948349893e-07
tdi,2.285902310273769e-07
guf,2.2829854148506387e-07
flp,2.280812041790267e-07
asf,2.2805213054817524e-07
ozl,2.279587136359312e-07
flg,2.276837056850903e-07
fep,2.2768132260059429e-07
zez,2.2725713356030246e-07
jya,2.2714751167348547e-07
ajy,2.2714751167348547e-07
mcw,2.2708936441178253e-07
ejb,2.2699118133054645e-07
mcs,2.2681721616233688e-07
grp,2.2596931469865242e-07
ikl,2.2517765402907406e-07
jep,2.2497747493140827e-07
amk,2.2480779931529152e-07
wpi,2.2471247593545068e-07
moj,2.2469674757777692e-07
nkw,2.2467244011591751e-07
cvs,2.2458617245716153e-07
ccy,2.2441268390585115e-07
lbj,2.2425968988120658e-07
prk,2.2400326998943466e-07
vob,2.2373588790898105e-07
rsr,2.2359242622232054e-07
mpc,2.2345706702294654e-07
nfs,2.2344753468496244e-07
xar,2.233774720007794e-07
kfr,2.2323544016481653e-07
goz,2.2179748697991714e-07
ysk,2.2176698349836805e-07
dtl,2.2142667903233619e-07
jcs,2.205873566728374e-07
ogb,2.2039432682865966e-07
iej,2.2029137757843154e-07
pfr,2.2028279847424586e-07
puj,2.2028041538974983e-07
vch,2.1963173978993276e-07
yae,2.1950162337645e-07
xyp,2.1933528407862768e-07
xiu,2.1912175970778417e-07
mbb,2.1899879254778944e-07
nuk,2.1896066319585312e-07
csr,2.189373089677921e-07
tls,2.1889965623275497e-07
cbi,2.18549819428739e-07
qas,2.1835250003246842e-07
icj,2.1822047715138884e-07
duu,2.176428174695532e-07
mtr,2.1753605528413144e-07
emc,2.1739354683126936e-07
mnu,2.1733873588786086e-07
tdm,2.1730251300352133e-07
nhl,2.1708326922988734e-07
zca,2.1692121948415788e-07
dts,2.1685925928726133e-07
pct,2.165670931280491e-07
fop,2.1638836179084748e-07
fyo,2.1637263343317373e-07
mfa,2.1619962149876256e-07
wuz,2.1604662747411798e-07
edv,2.160361419023355e-07
ffd,2.1592080061272805e-07
vnt,2.1566438072095614e-07
ecb,2.1562291505072537e-07
emt,2.155066205273195e-07
vpo,2.1513724243043618e-07
tzl,2.1501570512113907e-07
mnd,2.1500235984796136e-07
uks,2.1481552602347328e-07
joo,2.1460486135402497e-07
jis,2.1457388125557667e-07
irq,2.1448284742782867e-07
tzo,2.1431936783140157e-07
png,2.143188912145024e-07
zyl,2.1417352306024507e-07
vth,2.1379461262537765e-07
yko,2.1358108825453413e-07
mtd,2.133585081626057e-07
ohd,2.1313878777207253e-07
cml,2.129476643954916e-07
vba,2.1208022163893975e-07
gve,2.1192818084809357e-07
vds,2.1192389129600073e-07
ssk,2.115530833484198e-07
ynm,2.113772117126134e-07
ytl,2.1121230226548872e-07
ibd,2.110011609791412e-07
pob,2.1084626048689981e-07
tlv,2.1039538090025253e-07
pfl,2.1011608339731881e-07
cbf,2.1008510329887054e-07
zyi,2.09626597841836e-07
biw,2.095727401322259e-07
chg,2.0918906352836645e-07
lpm,2.0894646552667144e-07
mub,2.088859351804725e-07
umw,2.0888212224527887e-07
gcs,2.087643978711754e-07
msw,2.0861521678172447e-07
ftm,2.0843791529522046e-07
vhd,2.083864406701064e-07
jaq,2.0837023569553344e-07
xom,2.0812954416143528e-07
ufg,2.080780695363212e-07
lpu,2.0784214417121507e-07
bvo,2.0770678497184106e-07
zna,2.0754044567401876e-07
zuo,2.0742844070270574e-07
zob,2.0706573524241125e-07
pdr,2.06792157142268e-07
ylt,2.065948377459974e-07
pnp,2.065505123743714e-07
usr,2.062831302939178e-07
apw,2.062645422348488e-07
ipk,2.062492904940743e-07
uxb,2.0584511936354904e-07
hyi,2.057202457359575e-07
tss,2.0567210742913787e-07
lng,2.05553429821236e-07
lvy,2.052340964987691e-07
rzi,2.0502486168001843e-07
bsh,2.0386429953045595e-07
kyd,2.038376089841005e-07
fex,2.0379661993076893e-07
afb,2.0357546968953813e-07
vov,2.035154159602384e-07
adk,2.0324660402908715e-07
tvs,2.0318941000118266e-07
fef,2.0301544483297306e-07
yrc,2.027285214596521e-07
zij,2.0263844086570248e-07
pch,2.0259506872787487e-07
hoj,2.0189730158743977e-07
pmu,2.0181198716248221e-07
bge,2.0180865084418777e-07
bpl,2.0128198917056703e-07
hrt,2.0126387772839725e-07
lcs,2.008249135642301e-07
kco,2.007829712771001e-07
blm,2.007591404321399e-07
lcl,2.0075151456175263e-07
jom,2.003502031326226e-07
pka,2.0029396233851648e-07
gez,2.0022294642053504e-07
kec,2.0008901707185864e-07
asv,1.9986977329822466e-07
ccf,1.9966673449916363e-07
ocn,1.9914102605934129e-07
nyx,1.9879118925532532e-07
iei,1.987783205990468e-07
mta,1.9874066786400966e-07
fna,1.9843610966541811e-07
lzn,1.9834126290247645e-07
oaz,1.9817778330604939e-07
hny,1.981277385316329e-07
ecq,1.9803289176869128e-07
tky,1.977712290910281e-07
ttk,1.977712290910281e-07
shp,1.9749288482189278e-07
yki,1.9742234552081056e-07
wyk,1.973723007463941e-07
ozn,1.9735132960282912e-07
cvi,1.9694811170610226e-07
alj,1.9688329180781048e-07
voe,1.9680989280533302e-07
vhf,1.967546052450253e-07
fok,1.9673268086766193e-07
bep,1.9654060425728258e-07
jpa,1.963523405820969e-07
nbs,1.9616741322520563e-07
skv,1.9575085005530106e-07
mdi,1.9564933065577054e-07
uky,1.9524944907733812e-07
drg,1.9520369385501452e-07
jiw,1.9508549286401184e-07
crf,1.946036331789163e-07
vhs,1.9447399338233273e-07
mmc,1.944282381600091e-07
kue,1.9442061228962183e-07
mej,1.9439630482776243e-07
szl,1.9438867895737514e-07
wnu,1.9420279836668548e-07
rpy,1.9397211578747057e-07
aht,1.9389967001879154e-07
vnd,1.934745277447013e-07
tzk,1.9257658150660038e-07
bix,1.9228822828258177e-07
kyw,1.9228775166568256e-07
fba,1.9209329197080722e-07
nkv,1.9181733078616792e-07
kvd,1.9181733078616792e-07
kgu,1.915256412438549e-07
sji,1.9139838453176733e-07
asj,1.9139838453176733e-07
dtv,1.911839069271254e-07
gyo,1.908521815652792e-07
oxl,1.9081452883024207e-07
lyf,1.9059242535521285e-07
pmm,1.9052808207382027e-07
wem,1.9034220148313059e-07
jks,1.902640363116611e-07
waw,1.9019016069228443e-07
yim,1.8998235572423133e-07
iww,1.8925551495294478e-07
bcr,1.8924359953046468e-07
bmd,1.8919641445744344e-07
ppt,1.8919546122364505e-07
iuc,1.8902673884132672e-07
ucn,1.8902673884132672e-07
ije,1.8895476968954686e-07
nkc,1.88812737853584e-07
iey,1.8845861149747518e-07
gsg,1.8835375577965024e-07
nsj,1.882517597632205e-07
prp,1.882384144900428e-07
gts,1.8804395479516743e-07
cix,1.8799915280664222e-07
tdr,1.8773653689518065e-07
yks,1.8753826426511168e-07
bzw,1.8727993790574292e-07
slt,1.871317100500904e-07
kuc,1.86402962811207e-07
tcd,1.853849091145066e-07
mmr,1.8508893002010074e-07
shh,1.8499741957545352e-07
auu,1.849173479363872e-07
paf,1.8473385043019353e-07
hss,1.846428166024455e-07
hrk,1.8454511013810863e-07
hcv,1.842534205957956e-07
trs,1.8415809721595474e-07
vll,1.8410757582463908e-07
nfp,1.839979539378221e-07
oiv,1.8396220767038176e-07
glc,1.8379729822325706e-07
pyh,1.8354183156528357e-07
axs,1.834679559459069e-07
yqu,1.8344126539955147e-07
nyq,1.8344126539955147e-07
dtp,1.832668236144427e-07
pba,1.829679848186416e-07
zwa,1.828707549712039e-07
ngx,1.8274635796051158e-07
gxi,1.8274635796051158e-07
wuh,1.8208481370441601e-07
trp,1.8185031819000748e-07
faq,1.8152145252955653e-07
rnk,1.8137084158940795e-07
uxh,1.8122595005204985e-07
ykn,1.8063780479843174e-07
okt,1.8034849834061471e-07
uhf,1.8031847147596486e-07
gfl,1.8028415505922214e-07
tgi,1.8014069337256164e-07
ttw,1.8011638591070223e-07
ozc,1.80048229694116e-07
zko,1.7994432721008946e-07
ddm,1.7976416602219024e-07
icf,1.7956875309351648e-07
sdp,1.795158486177048e-07
nzh,1.7944197299832812e-07
kss,1.7925275608934401e-07
uus,1.7891626455850578e-07
xae,1.7883285660114503e-07
lja,1.785773899431715e-07
blj,1.785773899431715e-07
gcc,1.7778000987080273e-07
brz,1.776327352489486e-07
ocp,1.7729767356880796e-07
mlr,1.7717565964261166e-07
dcc,1.7716279098633314e-07
csu,1.7714134322586894e-07
bmp,1.7694402382959837e-07
dft,1.768701482102217e-07
jli,1.7636445768016594e-07
ajl,1.7636445768016594e-07
xbr,1.7632060892543912e-07
agb,1.761847731091659e-07
zhd,1.761280556981606e-07
hyu,1.7610279500250277e-07
prl,1.7608992634622425e-07
cpo,1.7607562783924812e-07
rnc,1.7577011640685816e-07
srh,1.7576582685476532e-07
pll,1.7558947860205973e-07
ghk,1.7540645771276527e-07
dtd,1.7538977612129313e-07
omk,1.7535069353555838e-07
psm,1.751986527447122e-07
pcf,1.7492888757976256e-07
kaj,1.7482689156333285e-07
dhp,1.7465816918101452e-07
ksd,1.7452852938443096e-07
psf,1.744560836157519e-07
epd,1.7400139109391098e-07
cpd,1.7326454136774114e-07
msn,1.7325500902975704e-07
ukd,1.732511960945634e-07
fps,1.7308152047844669e-07
thv,1.7305768963348646e-07
ygn,1.7225173045693198e-07
dps,1.720863443929081e-07
yow,1.7206108369725026e-07
yaj,1.7176319813524756e-07
fsc,1.715558697840937e-07
hmg,1.7119364094069841e-07
ihl,1.7098345288814932e-07
vse,1.7094341706861616e-07
oxs,1.7092768871094243e-07
iig,1.7091672652226072e-07
bpd,1.7063981210382303e-07
mrc,1.7035384196430045e-07
cyi,1.700306957066399e-07
cgt,1.6993680217749667e-07
zoy,1.6991487780013326e-07
eyk,1.6990915839734282e-07
ykj,1.6990915839734282e-07
scf,1.697838081528521e-07
trh,1.6970945591657622e-07
ywc,1.6965035542107488e-07
vgl,1.69620328556425e-07
zfe,1.6948258627255497e-07
oai,1.6942777532914647e-07
ppd,1.693186300592287e-07
gsr,1.6918327085985466e-07
ovl,1.690903305645098e-07
ksu,1.6905172459567428e-07
imt,1.6883200420514108e-07
fml,1.6877290370963975e-07
sfc,1.6841115148314368e-07
ijm,1.6838827387198188e-07
wts,1.6836873257911452e-07
oio,1.6833965894826303e-07
wbc,1.683124917850084e-07
kiy,1.6829581019353624e-07
cwi,1.6825434452330547e-07
zou,1.6785207986037703e-07
bbb,1.6779631568317014e-07
msl,1.677705783706131e-07
cpe,1.6766572265278816e-07
uij,1.6758803409821786e-07
ahh,1.6740215350752817e-07
cuj,1.6714954655094989e-07
yuh,1.670628022752947e-07
lzm,1.6671153562058112e-07
kkh,1.6660382020136097e-07
xly,1.6650659035392329e-07
xps,1.6643938737113548e-07
wby,1.6612196051626541e-07
pmn,1.6611385802897894e-07
khw,1.6567108092961813e-07
upj,1.650786461239072e-07
pjo,1.650786461239072e-07
pbl,1.6479553568577984e-07
iea,1.6476789190562599e-07
gfp,1.6454483519679837e-07
fgr,1.6452481728703178e-07
tdn,1.6413303819588586e-07
rdk,1.641158799875145e-07
liy,1.640944322270503e-07
dpp,1.6382657352969747e-07
amz,1.6378987402845875e-07
faf,1.636635705501696e-07
zvi,1.6343527105545073e-07
dsd,1.6311689096678227e-07
uox,1.6258117357207661e-07
hps,1.6252397954417212e-07
ctv,1.6245963626277952e-07
ebh,1.6231951089441347e-07
tjo,1.6213267706992538e-07
ntj,1.6213267706992538e-07
lgh,1.6210741637426755e-07
alq,1.6205212881395985e-07
hls,1.6205022234636303e-07
cdf,1.619806362790792e-07
pkc,1.613043168991083e-07
ysv,1.610498034749332e-07
jno,1.6101405720749288e-07
csd,1.609306492501321e-07
ipx,1.606742293583602e-07
fss,1.604993109563522e-07
iio,1.6049216170286416e-07
cmn,1.6045832190302065e-07
xyc,1.6034631693170763e-07
bph,1.60076551766758e-07
pfo,1.5993785624908954e-07
ryx,1.5992069804071818e-07
eeq,1.5985254182413198e-07
dbs,1.5969621148119296e-07
vhi,1.5966523138274469e-07
ryu,1.5966427814894627e-07
xcv,1.5961423337452982e-07
dci,1.595012751694184e-07
pns,1.5915239159920086e-07
weu,1.5905134881656954e-07
skb,1.5885355280339976e-07
iqs,1.5871867022092493e-07
rfm,1.5858092793705488e-07
dfs,1.5842555082791428e-07
kje,1.5808810606327764e-07
gzi,1.5785647025026435e-07
hpo,1.57729690155076e-07
kku,1.5761053593027493e-07
zsi,1.5760910607957732e-07
vav,1.5755620160376564e-07
omd,1.573321916611396e-07
skj,1.5731026728377622e-07
kjo,1.5731026728377622e-07
igc,1.5721351405323775e-07
gpm,1.571191439071953e-07
ylh,1.5699188719510773e-07
yfe,1.5697091605154275e-07
cyx,1.569194414264287e-07
cbo,1.5683508023526953e-07
kwr,1.568112493903093e-07
zns,1.562564673196355e-07
lyk,1.5602054195452936e-07
nld,1.5582036285686355e-07
cve,1.5580082156399617e-07
feh,1.551407071585982e-07
guh,1.547403489632666e-07
cnt,1.5457829921753714e-07
ewk,1.5446677086312333e-07
mls,1.544091002183196e-07
cfm,1.5437954997056893e-07
fcr,1.5426373206406228e-07
wmd,1.5423894798530367e-07
emd,1.5419366937987927e-07
ozs,1.5412932609848667e-07
brn,1.5405116092701716e-07
yja,1.538662335701259e-07
pyj,1.538662335701259e-07
mkh,1.5363555099091102e-07
hfr,1.5347302462828234e-07
tpn,1.5312366444116558e-07
waj,1.5252932316785783e-07
tcm,1.5244210227530342e-07
tmp,1.5238157192910448e-07
mfn,1.523625072531363e-07
cck,1.5216423462306734e-07
vih,1.5214231024570393e-07
ebm,1.5201124059842274e-07
yud,1.5152509136123434e-07
mhs,1.514955411134837e-07
svp,1.5125818589767993e-07
fdm,1.510761182421839e-07
rsg,1.510122515776905e-07
cdp,1.5096125356947567e-07
xoi,1.5060665059646765e-07
kyp,1.5041076105089468e-07
mpp,1.5040408841430581e-07
nkj,1.503897899073297e-07
bgo,1.5025490732485487e-07
ugr,1.4979020584813067e-07
sdf,1.4974921679479911e-07
wwf,1.4965103371356304e-07
rfp,1.4927545959699003e-07
xrd,1.488631859791783e-07
kyn,1.4872115414321543e-07
zev,1.4867682877158943e-07
umh,1.486639601153109e-07
xfa,1.4862487752957614e-07
cpb,1.4844995912756818e-07
sbc,1.4753723776559194e-07
nuz,1.4752961189520465e-07
bja,1.4749195916016752e-07
ijd,1.4721027857273777e-07
fdp,1.470348835538306e-07
mhd,1.4691763579662633e-07
mdl,1.468032477408173e-07
pdm,1.4672698903694461e-07
krt,1.4656827560950957e-07
cno,1.4654539799834776e-07
jdb,1.464820079507536e-07
izd,1.464400656636236e-07
aei,1.4630851939944323e-07
fip,1.4629755721076153e-07
nlm,1.4610881691867663e-07
hiy,1.4601254030503737e-07
pcl,1.4598918607697635e-07
rft,1.4594676717294717e-07
tfs,1.457299064838092e-07
sbs,1.4548254231312218e-07
czi,1.453733970432044e-07
wut,1.4531524978150145e-07
kgo,1.449096488002786e-07
nkg,1.449096488002786e-07
agf,1.4458650254261808e-07
npd,1.4422808663441643e-07
byd,1.4421617121193634e-07
bgp,1.4366091252436332e-07
tmj,1.433167951231378e-07
hrp,1.4325626477693885e-07
ugw,1.4307515035524121e-07
cgm,1.4305131951028102e-07
vaq,1.428935593166444e-07
fls,1.427867971312226e-07
uvu,1.427076787259547e-07
rvn,1.4260949564471862e-07
opj,1.4251750858317217e-07
pje,1.4251750858317217e-07
mrt,1.4230255436163105e-07
ekg,1.4228348968566288e-07
lcc,1.422181931704719e-07
wlr,1.4217672750024112e-07
cfu,1.4205757327544003e-07
pbx,1.41765883733127e-07
rvs,1.4156046184956995e-07
psg,1.414365414557768e-07
zew,1.4139412255174765e-07
xun,1.4125495041717999e-07
ajm,1.4123159618911897e-07
snd,1.4082027580510564e-07
cfo,1.407816698362701e-07
dwt,1.407816698362701e-07
ihc,1.4069206585921968e-07
ccm,1.4064631063689608e-07
orj,1.4041086188868915e-07
utv,1.4033507980171567e-07
npn,1.4014443304203395e-07
fiu,1.400953415014159e-07
clv,1.4006674448746365e-07
bpm,1.3994711364576338e-07
nyu,1.3987371464328592e-07
pdc,1.3984321116173683e-07
opg,1.3973406589181904e-07
dyb,1.3962730370639729e-07
ltn,1.3942664799183226e-07
xya,1.3930987685152722e-07
rcc,1.3927174749959087e-07
ysw,1.3923409476455373e-07
zaf,1.3914735048889854e-07
xou,1.390439246217712e-07
sct,1.3888235149294095e-07
eoh,1.388566141803839e-07
lzi,1.3873507687108682e-07
kko,1.385105903115616e-07
tcc,1.3817505201452175e-07
lpg,1.3814836146816632e-07
pmt,1.379448460522061e-07
ydb,1.3762408287904158e-07
yha,1.3754639432447128e-07
lck,1.3751875054431742e-07
vcs,1.3743343611935986e-07
eyp,1.3737862517595137e-07
wfp,1.372384998075853e-07
hhi,1.3723564010619008e-07
wld,1.3716700727270467e-07
slr,1.3708931871813436e-07
jiu,1.3648449187304409e-07
oip,1.3616992471956926e-07
apf,1.359988192527549e-07
zno,1.3591112174330132e-07
uho,1.358982530870228e-07
vop,1.3581436851276284e-07
drc,1.3578767796640738e-07
uyn,1.3566757050780792e-07
cwa,1.3558368593354794e-07
vms,1.3546596155944448e-07
hka,1.3522908296053995e-07
hdt,1.352214570901527e-07
lmq,1.3520572873247893e-07
ebk,1.352019157972853e-07
bkn,1.352019157972853e-07
ylb,1.349669436659776e-07
iky,1.3490736655357704e-07
qcd,1.3465666606459557e-07
hlg,1.3460042527048947e-07
pva,1.344259834853807e-07
huv,1.3434114567732232e-07
llv,1.342949138380995e-07
drz,1.3420769294554513e-07
zej,1.3420769294554513e-07
hyk,1.3385642629083156e-07
udm,1.3384165116695622e-07
aau,1.338054282826167e-07
zef,1.3369866609719493e-07
vga,1.3312624920125056e-07
pyw,1.329294064218792e-07
fpr,1.3285791388699854e-07
ukl,1.328455218476192e-07
fmr,1.3269538752436987e-07
cdt,1.3245946215926373e-07
qut,1.3240369798205681e-07
lpw,1.320133487416085e-07
esg,1.3189848406890027e-07
iid,1.3185415869727427e-07
ctc,1.3184176665789496e-07
zkr,1.3181984228053155e-07
mvp,1.3160155174069598e-07
azh,1.315915427858127e-07
igd,1.3156389900565885e-07
hlt,1.3149097662008057e-07
wcr,1.3147429502860842e-07
tps,1.3132225423776227e-07
yzs,1.3127506916474103e-07
zst,1.3127506916474103e-07
ofy,1.3127363931404342e-07
peh,1.3125743433947048e-07
prt,1.3123122041001424e-07
xeu,1.311949975256747e-07
rcq,1.310410502672317e-07
pii,1.3099767812940412e-07
xmo,1.3079368609654468e-07
exm,1.3079368609654468e-07
vld,1.305406025230672e-07
pna,1.3046815675438815e-07
hpr,1.303323209381149e-07
qns,1.299543637370459e-07
fdd,1.2979279060821564e-07
nls,1.297794453350379e-07
ncn,1.2975418463938008e-07
upm,1.2974036274930317e-07
eua,1.296436095187647e-07
boj,1.295220722094676e-07
xht,1.2941673987474345e-07
hdy,1.2929806226684157e-07
ecf,1.2924325132343307e-07
hha,1.2912171401413598e-07
bth,1.2886291103786804e-07
fhy,1.2842871304269293e-07
aai,1.2842823642579372e-07
tyx,1.2841012498362394e-07
trc,1.282838215053348e-07
eqq,1.2828334488843562e-07
scp,1.2813559364968227e-07
scn,1.2785534291295014e-07
uzh,1.2775668321481485e-07
bmj,1.2763609913931615e-07
cll,1.2723860064537976e-07
hlm,1.271980882089474e-07
fmc,1.271747339808864e-07
drv,1.2710324144600575e-07
yoz,1.270970454263161e-07
toj,1.270651120940694e-07
vni,1.2697979766911182e-07
fln,1.2690258573144073e-07
fsl,1.2688590413996858e-07
sln,1.2688590413996858e-07
vss,1.26798206630515e-07
cgs,1.2665093200866086e-07
plp,1.2657800962308261e-07
aah,1.264674345024672e-07
jaj,1.2642120266324438e-07
dls,1.2638497977890485e-07
dnp,1.263225429651091e-07
frp,1.2624294794294198e-07
spx,1.2600892904543266e-07
aqs,1.2593267034155996e-07
xey,1.2582638477303741e-07
jfe,1.2566719472870318e-07
hbc,1.2566671811180397e-07
mfc,1.2564336388374296e-07
ddc,1.2544318478607715e-07
dlp,1.2533737583445378e-07
gbu,1.2530019971631586e-07
ttt,1.252696962347668e-07
